date,demand,sku,supermarket
4/12/2020,,Free Range Eggs,DailyNeeds
4/13/2020,70.0,Free Range Eggs,DailyNeeds
4/14/2020,71.0,Free Range Eggs,DailyNeeds
4/15/2020,73.0,Free Range Eggs,DailyNeeds
4/16/2020,73.0,Free Range Eggs,DailyNeeds
4/17/2020,71.0,Free Range Eggs,DailyNeeds
4/18/2020,,Free Range Eggs,DailyNeeds
4/19/2020,68.0,Free Range Eggs,DailyNeeds
4/20/2020,,Free Range Eggs,DailyNeeds
4/21/2020,73.0,Free Range Eggs,DailyNeeds
4/22/2020,72.0,Free Range Eggs,DailyNeeds
4/23/2020,13.8,Free Range Eggs,DailyNeeds
4/24/2020,71.0,Free Range Eggs,DailyNeeds
4/25/2020,72.0,Free Range Eggs,DailyNeeds
4/26/2020,70.0,Free Range Eggs,DailyNeeds
4/27/2020,70.0,Free Range Eggs,DailyNeeds
4/28/2020,73.0,Free Range Eggs,DailyNeeds
4/29/2020,73.0,Free Range Eggs,DailyNeeds
4/30/2020,73.0,Free Range Eggs,DailyNeeds
5/1/2020,72.0,Free Range Eggs,DailyNeeds
5/2/2020,71.0,Free Range Eggs,DailyNeeds
5/3/2020,69.0,Free Range Eggs,DailyNeeds
5/4/2020,70.0,Free Range Eggs,DailyNeeds
5/5/2020,71.0,Free Range Eggs,DailyNeeds
5/6/2020,74.0,Free Range Eggs,DailyNeeds
5/7/2020,75.0,Free Range Eggs,DailyNeeds
5/8/2020,72.0,Free Range Eggs,DailyNeeds
5/9/2020,70.0,Free Range Eggs,DailyNeeds
5/10/2020,71.0,Free Range Eggs,DailyNeeds
5/11/2020,72.0,Free Range Eggs,DailyNeeds
5/12/2020,72.0,Free Range Eggs,DailyNeeds
5/13/2020,72.0,Free Range Eggs,DailyNeeds
5/14/2020,74.0,Free Range Eggs,DailyNeeds
5/15/2020,,Free Range Eggs,DailyNeeds
5/16/2020,69.0,Free Range Eggs,DailyNeeds
5/17/2020,71.0,Free Range Eggs,DailyNeeds
5/18/2020,70.0,Free Range Eggs,DailyNeeds
5/19/2020,71.0,Free Range Eggs,DailyNeeds
5/20/2020,74.0,Free Range Eggs,DailyNeeds
5/21/2020,73.0,Free Range Eggs,DailyNeeds
5/22/2020,,Free Range Eggs,DailyNeeds
5/23/2020,73.0,Free Range Eggs,DailyNeeds
5/24/2020,71.0,Free Range Eggs,DailyNeeds
5/25/2020,70.0,Free Range Eggs,DailyNeeds
5/26/2020,71.0,Free Range Eggs,DailyNeeds
5/27/2020,73.0,Free Range Eggs,DailyNeeds
5/28/2020,73.0,Free Range Eggs,DailyNeeds
5/29/2020,75.0,Free Range Eggs,DailyNeeds
5/30/2020,71.0,Free Range Eggs,DailyNeeds
5/31/2020,70.0,Free Range Eggs,DailyNeeds
6/1/2020,70.0,Free Range Eggs,DailyNeeds
6/2/2020,72.0,Free Range Eggs,DailyNeeds
6/3/2020,74.0,Free Range Eggs,DailyNeeds
6/4/2020,73.0,Free Range Eggs,DailyNeeds
6/5/2020,75.0,Free Range Eggs,DailyNeeds
6/6/2020,71.0,Free Range Eggs,DailyNeeds
6/7/2020,70.0,Free Range Eggs,DailyNeeds
6/8/2020,71.0,Free Range Eggs,DailyNeeds
6/9/2020,74.0,Free Range Eggs,DailyNeeds
6/10/2020,76.0,Free Range Eggs,DailyNeeds
6/11/2020,74.0,Free Range Eggs,DailyNeeds
6/12/2020,,Free Range Eggs,DailyNeeds
6/13/2020,72.0,Free Range Eggs,DailyNeeds
6/14/2020,,Free Range Eggs,DailyNeeds
6/15/2020,72.0,Free Range Eggs,DailyNeeds
6/16/2020,72.0,Free Range Eggs,DailyNeeds
6/17/2020,73.0,Free Range Eggs,DailyNeeds
6/18/2020,75.0,Free Range Eggs,DailyNeeds
6/19/2020,73.0,Free Range Eggs,DailyNeeds
6/20/2020,73.0,Free Range Eggs,DailyNeeds
6/21/2020,,Free Range Eggs,DailyNeeds
6/22/2020,,Free Range Eggs,DailyNeeds
6/23/2020,73.0,Free Range Eggs,DailyNeeds
6/24/2020,74.0,Free Range Eggs,DailyNeeds
6/25/2020,75.0,Free Range Eggs,DailyNeeds
6/26/2020,75.0,Free Range Eggs,DailyNeeds
6/27/2020,71.0,Free Range Eggs,DailyNeeds
6/28/2020,69.0,Free Range Eggs,DailyNeeds
6/29/2020,,Free Range Eggs,DailyNeeds
6/30/2020,73.0,Free Range Eggs,DailyNeeds
7/1/2020,75.0,Free Range Eggs,DailyNeeds
7/2/2020,75.0,Free Range Eggs,DailyNeeds
7/3/2020,74.0,Free Range Eggs,DailyNeeds
7/4/2020,73.0,Free Range Eggs,DailyNeeds
7/5/2020,,Free Range Eggs,DailyNeeds
7/6/2020,72.0,Free Range Eggs,DailyNeeds
7/7/2020,72.0,Free Range Eggs,DailyNeeds
7/8/2020,73.0,Free Range Eggs,DailyNeeds
7/9/2020,76.0,Free Range Eggs,DailyNeeds
7/10/2020,74.0,Free Range Eggs,DailyNeeds
7/11/2020,70.0,Free Range Eggs,DailyNeeds
7/12/2020,70.0,Free Range Eggs,DailyNeeds
7/13/2020,72.0,Free Range Eggs,DailyNeeds
7/14/2020,,Free Range Eggs,DailyNeeds
7/15/2020,74.0,Free Range Eggs,DailyNeeds
7/16/2020,75.0,Free Range Eggs,DailyNeeds
7/17/2020,72.0,Free Range Eggs,DailyNeeds
7/18/2020,75.0,Free Range Eggs,DailyNeeds
7/19/2020,72.0,Free Range Eggs,DailyNeeds
7/20/2020,72.0,Free Range Eggs,DailyNeeds
7/21/2020,74.0,Free Range Eggs,DailyNeeds
7/22/2020,75.0,Free Range Eggs,DailyNeeds
7/23/2020,76.0,Free Range Eggs,DailyNeeds
7/24/2020,73.0,Free Range Eggs,DailyNeeds
7/25/2020,73.0,Free Range Eggs,DailyNeeds
7/26/2020,71.0,Free Range Eggs,DailyNeeds
7/27/2020,73.0,Free Range Eggs,DailyNeeds
7/28/2020,72.0,Free Range Eggs,DailyNeeds
7/29/2020,74.0,Free Range Eggs,DailyNeeds
7/30/2020,76.0,Free Range Eggs,DailyNeeds
7/31/2020,,Free Range Eggs,DailyNeeds
8/1/2020,,Free Range Eggs,DailyNeeds
8/2/2020,70.0,Free Range Eggs,DailyNeeds
8/3/2020,71.0,Free Range Eggs,DailyNeeds
8/4/2020,72.0,Free Range Eggs,DailyNeeds
8/5/2020,76.0,Free Range Eggs,DailyNeeds
8/6/2020,76.0,Free Range Eggs,DailyNeeds
8/7/2020,75.0,Free Range Eggs,DailyNeeds
8/8/2020,72.0,Free Range Eggs,DailyNeeds
8/9/2020,70.0,Free Range Eggs,DailyNeeds
8/10/2020,72.0,Free Range Eggs,DailyNeeds
8/11/2020,74.0,Free Range Eggs,DailyNeeds
8/12/2020,,Free Range Eggs,DailyNeeds
8/13/2020,75.0,Free Range Eggs,DailyNeeds
8/14/2020,75.0,Free Range Eggs,DailyNeeds
8/15/2020,71.0,Free Range Eggs,DailyNeeds
8/16/2020,71.0,Free Range Eggs,DailyNeeds
8/17/2020,70.0,Free Range Eggs,DailyNeeds
8/18/2020,72.0,Free Range Eggs,DailyNeeds
8/19/2020,75.0,Free Range Eggs,DailyNeeds
8/20/2020,75.0,Free Range Eggs,DailyNeeds
8/21/2020,,Free Range Eggs,DailyNeeds
8/22/2020,71.0,Free Range Eggs,DailyNeeds
8/23/2020,71.0,Free Range Eggs,DailyNeeds
8/24/2020,70.0,Free Range Eggs,DailyNeeds
8/25/2020,,Free Range Eggs,DailyNeeds
8/26/2020,72.0,Free Range Eggs,DailyNeeds
8/27/2020,75.0,Free Range Eggs,DailyNeeds
8/28/2020,72.0,Free Range Eggs,DailyNeeds
8/29/2020,73.0,Free Range Eggs,DailyNeeds
8/30/2020,72.0,Free Range Eggs,DailyNeeds
8/31/2020,70.0,Free Range Eggs,DailyNeeds
9/1/2020,,Free Range Eggs,DailyNeeds
9/2/2020,74.0,Free Range Eggs,DailyNeeds
9/3/2020,75.0,Free Range Eggs,DailyNeeds
9/4/2020,73.0,Free Range Eggs,DailyNeeds
9/5/2020,72.0,Free Range Eggs,DailyNeeds
9/6/2020,69.0,Free Range Eggs,DailyNeeds
9/7/2020,71.0,Free Range Eggs,DailyNeeds
9/8/2020,72.0,Free Range Eggs,DailyNeeds
9/9/2020,73.0,Free Range Eggs,DailyNeeds
9/10/2020,75.0,Free Range Eggs,DailyNeeds
9/11/2020,73.0,Free Range Eggs,DailyNeeds
9/12/2020,71.0,Free Range Eggs,DailyNeeds
9/13/2020,71.0,Free Range Eggs,DailyNeeds
9/14/2020,71.0,Free Range Eggs,DailyNeeds
9/15/2020,70.0,Free Range Eggs,DailyNeeds
9/16/2020,74.0,Free Range Eggs,DailyNeeds
9/17/2020,74.0,Free Range Eggs,DailyNeeds
9/18/2020,72.0,Free Range Eggs,DailyNeeds
9/19/2020,71.0,Free Range Eggs,DailyNeeds
9/20/2020,68.0,Free Range Eggs,DailyNeeds
9/21/2020,72.0,Free Range Eggs,DailyNeeds
9/22/2020,71.0,Free Range Eggs,DailyNeeds
9/23/2020,73.0,Free Range Eggs,DailyNeeds
9/24/2020,75.0,Free Range Eggs,DailyNeeds
9/25/2020,72.0,Free Range Eggs,DailyNeeds
9/26/2020,71.0,Free Range Eggs,DailyNeeds
9/27/2020,69.0,Free Range Eggs,DailyNeeds
9/28/2020,69.0,Free Range Eggs,DailyNeeds
9/29/2020,70.0,Free Range Eggs,DailyNeeds
9/30/2020,73.0,Free Range Eggs,DailyNeeds
10/1/2020,74.0,Free Range Eggs,DailyNeeds
10/2/2020,72.0,Free Range Eggs,DailyNeeds
10/3/2020,71.0,Free Range Eggs,DailyNeeds
10/4/2020,68.0,Free Range Eggs,DailyNeeds
10/5/2020,,Free Range Eggs,DailyNeeds
10/6/2020,71.0,Free Range Eggs,DailyNeeds
10/7/2020,73.0,Free Range Eggs,DailyNeeds
10/8/2020,74.0,Free Range Eggs,DailyNeeds
10/9/2020,,Free Range Eggs,DailyNeeds
10/10/2020,71.0,Free Range Eggs,DailyNeeds
10/11/2020,69.0,Free Range Eggs,DailyNeeds
10/12/2020,69.0,Free Range Eggs,DailyNeeds
10/13/2020,72.0,Free Range Eggs,DailyNeeds
10/14/2020,72.0,Free Range Eggs,DailyNeeds
10/15/2020,73.0,Free Range Eggs,DailyNeeds
10/16/2020,73.0,Free Range Eggs,DailyNeeds
10/17/2020,,Free Range Eggs,DailyNeeds
10/18/2020,70.0,Free Range Eggs,DailyNeeds
10/19/2020,,Free Range Eggs,DailyNeeds
10/20/2020,73.0,Free Range Eggs,DailyNeeds
10/21/2020,70.0,Free Range Eggs,DailyNeeds
10/22/2020,72.0,Free Range Eggs,DailyNeeds
10/23/2020,71.0,Free Range Eggs,DailyNeeds
10/24/2020,71.0,Free Range Eggs,DailyNeeds
10/25/2020,,Free Range Eggs,DailyNeeds
10/26/2020,69.0,Free Range Eggs,DailyNeeds
10/27/2020,69.0,Free Range Eggs,DailyNeeds
10/28/2020,73.0,Free Range Eggs,DailyNeeds
10/29/2020,73.0,Free Range Eggs,DailyNeeds
10/30/2020,71.0,Free Range Eggs,DailyNeeds
10/31/2020,68.0,Free Range Eggs,DailyNeeds
11/1/2020,,Free Range Eggs,DailyNeeds
11/2/2020,69.0,Free Range Eggs,DailyNeeds
11/3/2020,71.0,Free Range Eggs,DailyNeeds
11/4/2020,72.0,Free Range Eggs,DailyNeeds
11/5/2020,72.0,Free Range Eggs,DailyNeeds
11/6/2020,345.0,Free Range Eggs,DailyNeeds
11/7/2020,70.0,Free Range Eggs,DailyNeeds
11/8/2020,67.0,Free Range Eggs,DailyNeeds
11/9/2020,69.0,Free Range Eggs,DailyNeeds
11/10/2020,71.0,Free Range Eggs,DailyNeeds
11/11/2020,71.0,Free Range Eggs,DailyNeeds
11/12/2020,,Free Range Eggs,DailyNeeds
11/13/2020,72.0,Free Range Eggs,DailyNeeds
11/14/2020,,Free Range Eggs,DailyNeeds
11/15/2020,68.0,Free Range Eggs,DailyNeeds
11/16/2020,66.0,Free Range Eggs,DailyNeeds
11/17/2020,70.0,Free Range Eggs,DailyNeeds
11/18/2020,72.0,Free Range Eggs,DailyNeeds
11/19/2020,73.0,Free Range Eggs,DailyNeeds
11/20/2020,,Free Range Eggs,DailyNeeds
11/21/2020,69.0,Free Range Eggs,DailyNeeds
11/22/2020,68.0,Free Range Eggs,DailyNeeds
11/23/2020,69.0,Free Range Eggs,DailyNeeds
11/24/2020,69.0,Free Range Eggs,DailyNeeds
11/25/2020,71.0,Free Range Eggs,DailyNeeds
11/26/2020,71.0,Free Range Eggs,DailyNeeds
11/27/2020,71.0,Free Range Eggs,DailyNeeds
11/28/2020,68.0,Free Range Eggs,DailyNeeds
11/29/2020,68.0,Free Range Eggs,DailyNeeds
11/30/2020,68.0,Free Range Eggs,DailyNeeds
12/1/2020,70.0,Free Range Eggs,DailyNeeds
12/2/2020,72.0,Free Range Eggs,DailyNeeds
12/3/2020,73.0,Free Range Eggs,DailyNeeds
12/4/2020,69.0,Free Range Eggs,DailyNeeds
12/5/2020,70.0,Free Range Eggs,DailyNeeds
12/6/2020,69.0,Free Range Eggs,DailyNeeds
12/7/2020,68.0,Free Range Eggs,DailyNeeds
12/8/2020,71.0,Free Range Eggs,DailyNeeds
12/9/2020,,Free Range Eggs,DailyNeeds
12/10/2020,73.0,Free Range Eggs,DailyNeeds
12/11/2020,,Free Range Eggs,DailyNeeds
12/12/2020,68.0,Free Range Eggs,DailyNeeds
12/13/2020,69.0,Free Range Eggs,DailyNeeds
12/14/2020,70.0,Free Range Eggs,DailyNeeds
12/15/2020,70.0,Free Range Eggs,DailyNeeds
12/16/2020,72.0,Free Range Eggs,DailyNeeds
12/17/2020,71.0,Free Range Eggs,DailyNeeds
12/18/2020,69.0,Free Range Eggs,DailyNeeds
12/19/2020,69.0,Free Range Eggs,DailyNeeds
12/20/2020,,Free Range Eggs,DailyNeeds
12/21/2020,66.0,Free Range Eggs,DailyNeeds
12/22/2020,69.0,Free Range Eggs,DailyNeeds
12/23/2020,69.0,Free Range Eggs,DailyNeeds
12/24/2020,72.0,Free Range Eggs,DailyNeeds
12/25/2020,72.0,Free Range Eggs,DailyNeeds
12/26/2020,68.0,Free Range Eggs,DailyNeeds
12/27/2020,67.0,Free Range Eggs,DailyNeeds
12/28/2020,70.0,Free Range Eggs,DailyNeeds
12/29/2020,70.0,Free Range Eggs,DailyNeeds
12/30/2020,70.0,Free Range Eggs,DailyNeeds
12/31/2020,70.0,Free Range Eggs,DailyNeeds
1/1/2021,,Free Range Eggs,DailyNeeds
1/2/2021,70.0,Free Range Eggs,DailyNeeds
1/3/2021,,Free Range Eggs,DailyNeeds
1/4/2021,69.0,Free Range Eggs,DailyNeeds
1/5/2021,71.0,Free Range Eggs,DailyNeeds
1/6/2021,71.0,Free Range Eggs,DailyNeeds
1/7/2021,71.0,Free Range Eggs,DailyNeeds
1/8/2021,72.0,Free Range Eggs,DailyNeeds
1/9/2021,69.0,Free Range Eggs,DailyNeeds
1/10/2021,68.0,Free Range Eggs,DailyNeeds
1/11/2021,67.0,Free Range Eggs,DailyNeeds
1/12/2021,71.0,Free Range Eggs,DailyNeeds
1/13/2021,71.0,Free Range Eggs,DailyNeeds
1/14/2021,70.0,Free Range Eggs,DailyNeeds
1/15/2021,70.0,Free Range Eggs,DailyNeeds
1/16/2021,70.0,Free Range Eggs,DailyNeeds
1/17/2021,70.0,Free Range Eggs,DailyNeeds
1/18/2021,68.0,Free Range Eggs,DailyNeeds
1/19/2021,69.0,Free Range Eggs,DailyNeeds
1/20/2021,74.0,Free Range Eggs,DailyNeeds
1/21/2021,72.0,Free Range Eggs,DailyNeeds
1/22/2021,71.0,Free Range Eggs,DailyNeeds
1/23/2021,68.0,Free Range Eggs,DailyNeeds
1/24/2021,67.0,Free Range Eggs,DailyNeeds
1/25/2021,70.0,Free Range Eggs,DailyNeeds
1/26/2021,70.0,Free Range Eggs,DailyNeeds
1/27/2021,71.0,Free Range Eggs,DailyNeeds
1/28/2021,72.0,Free Range Eggs,DailyNeeds
1/29/2021,73.0,Free Range Eggs,DailyNeeds
1/30/2021,,Free Range Eggs,DailyNeeds
1/31/2021,69.0,Free Range Eggs,DailyNeeds
2/1/2021,69.0,Free Range Eggs,DailyNeeds
2/2/2021,71.0,Free Range Eggs,DailyNeeds
2/3/2021,71.0,Free Range Eggs,DailyNeeds
2/4/2021,73.0,Free Range Eggs,DailyNeeds
2/5/2021,,Free Range Eggs,DailyNeeds
2/6/2021,69.0,Free Range Eggs,DailyNeeds
2/7/2021,68.0,Free Range Eggs,DailyNeeds
2/8/2021,68.0,Free Range Eggs,DailyNeeds
2/9/2021,71.0,Free Range Eggs,DailyNeeds
2/10/2021,72.0,Free Range Eggs,DailyNeeds
2/11/2021,72.0,Free Range Eggs,DailyNeeds
2/12/2021,71.0,Free Range Eggs,DailyNeeds
2/13/2021,68.0,Free Range Eggs,DailyNeeds
2/14/2021,,Free Range Eggs,DailyNeeds
2/15/2021,69.0,Free Range Eggs,DailyNeeds
2/16/2021,71.0,Free Range Eggs,DailyNeeds
2/17/2021,72.0,Free Range Eggs,DailyNeeds
2/18/2021,74.0,Free Range Eggs,DailyNeeds
2/19/2021,72.0,Free Range Eggs,DailyNeeds
2/20/2021,69.0,Free Range Eggs,DailyNeeds
2/21/2021,70.0,Free Range Eggs,DailyNeeds
2/22/2021,69.0,Free Range Eggs,DailyNeeds
2/23/2021,70.0,Free Range Eggs,DailyNeeds
2/24/2021,71.0,Free Range Eggs,DailyNeeds
2/25/2021,73.0,Free Range Eggs,DailyNeeds
2/26/2021,71.0,Free Range Eggs,DailyNeeds
2/27/2021,70.0,Free Range Eggs,DailyNeeds
2/28/2021,70.0,Free Range Eggs,DailyNeeds
3/1/2021,70.0,Free Range Eggs,DailyNeeds
3/2/2021,72.0,Free Range Eggs,DailyNeeds
3/3/2021,73.0,Free Range Eggs,DailyNeeds
3/4/2021,73.0,Free Range Eggs,DailyNeeds
3/5/2021,72.0,Free Range Eggs,DailyNeeds
3/6/2021,70.0,Free Range Eggs,DailyNeeds
3/7/2021,70.0,Free Range Eggs,DailyNeeds
3/8/2021,70.0,Free Range Eggs,DailyNeeds
3/9/2021,71.0,Free Range Eggs,DailyNeeds
3/10/2021,74.0,Free Range Eggs,DailyNeeds
3/11/2021,73.0,Free Range Eggs,DailyNeeds
3/12/2021,72.0,Free Range Eggs,DailyNeeds
3/13/2021,69.0,Free Range Eggs,DailyNeeds
3/14/2021,70.0,Free Range Eggs,DailyNeeds
3/15/2021,70.0,Free Range Eggs,DailyNeeds
3/16/2021,72.0,Free Range Eggs,DailyNeeds
3/17/2021,73.0,Free Range Eggs,DailyNeeds
3/18/2021,73.0,Free Range Eggs,DailyNeeds
3/19/2021,72.0,Free Range Eggs,DailyNeeds
3/20/2021,71.0,Free Range Eggs,DailyNeeds
3/21/2021,70.0,Free Range Eggs,DailyNeeds
3/22/2021,70.0,Free Range Eggs,DailyNeeds
3/23/2021,71.0,Free Range Eggs,DailyNeeds
3/24/2021,74.0,Free Range Eggs,DailyNeeds
3/25/2021,,Free Range Eggs,DailyNeeds
3/26/2021,72.0,Free Range Eggs,DailyNeeds
3/27/2021,72.0,Free Range Eggs,DailyNeeds
3/28/2021,71.0,Free Range Eggs,DailyNeeds
3/29/2021,71.0,Free Range Eggs,DailyNeeds
3/30/2021,72.0,Free Range Eggs,DailyNeeds
3/31/2021,74.0,Free Range Eggs,DailyNeeds
4/1/2021,73.0,Free Range Eggs,DailyNeeds
4/2/2021,74.0,Free Range Eggs,DailyNeeds
4/3/2021,69.0,Free Range Eggs,DailyNeeds
4/4/2021,70.0,Free Range Eggs,DailyNeeds
4/5/2021,70.0,Free Range Eggs,DailyNeeds
4/6/2021,73.0,Free Range Eggs,DailyNeeds
4/7/2021,,Free Range Eggs,DailyNeeds
4/8/2021,73.0,Free Range Eggs,DailyNeeds
4/9/2021,72.0,Free Range Eggs,DailyNeeds
4/10/2021,71.0,Free Range Eggs,DailyNeeds
4/11/2021,71.0,Free Range Eggs,DailyNeeds
4/12/2021,71.0,Free Range Eggs,DailyNeeds
4/13/2021,73.0,Free Range Eggs,DailyNeeds
4/14/2021,74.0,Free Range Eggs,DailyNeeds
4/15/2021,75.0,Free Range Eggs,DailyNeeds
4/16/2021,75.0,Free Range Eggs,DailyNeeds
4/17/2021,71.0,Free Range Eggs,DailyNeeds
4/18/2021,71.0,Free Range Eggs,DailyNeeds
4/19/2021,73.0,Free Range Eggs,DailyNeeds
4/20/2021,74.0,Free Range Eggs,DailyNeeds
4/21/2021,,Free Range Eggs,DailyNeeds
4/22/2021,76.0,Free Range Eggs,DailyNeeds
4/23/2021,73.0,Free Range Eggs,DailyNeeds
4/24/2021,72.0,Free Range Eggs,DailyNeeds
4/25/2021,73.0,Free Range Eggs,DailyNeeds
4/26/2021,,Free Range Eggs,DailyNeeds
4/27/2021,72.0,Free Range Eggs,DailyNeeds
4/28/2021,76.0,Free Range Eggs,DailyNeeds
4/29/2021,77.0,Free Range Eggs,DailyNeeds
4/30/2021,74.0,Free Range Eggs,DailyNeeds
5/1/2021,73.0,Free Range Eggs,DailyNeeds
5/2/2021,73.0,Free Range Eggs,DailyNeeds
5/3/2021,71.0,Free Range Eggs,DailyNeeds
5/4/2021,74.0,Free Range Eggs,DailyNeeds
5/5/2021,,Free Range Eggs,DailyNeeds
5/6/2021,74.0,Free Range Eggs,DailyNeeds
5/7/2021,75.0,Free Range Eggs,DailyNeeds
5/8/2021,73.0,Free Range Eggs,DailyNeeds
5/9/2021,73.0,Free Range Eggs,DailyNeeds
5/10/2021,74.0,Free Range Eggs,DailyNeeds
5/11/2021,,Free Range Eggs,DailyNeeds
5/12/2021,75.0,Free Range Eggs,DailyNeeds
5/13/2021,76.0,Free Range Eggs,DailyNeeds
5/14/2021,75.0,Free Range Eggs,DailyNeeds
5/15/2021,74.0,Free Range Eggs,DailyNeeds
5/16/2021,70.0,Free Range Eggs,DailyNeeds
5/17/2021,71.0,Free Range Eggs,DailyNeeds
5/18/2021,72.0,Free Range Eggs,DailyNeeds
5/19/2021,76.0,Free Range Eggs,DailyNeeds
5/20/2021,76.0,Free Range Eggs,DailyNeeds
5/21/2021,74.0,Free Range Eggs,DailyNeeds
5/22/2021,72.0,Free Range Eggs,DailyNeeds
5/23/2021,72.0,Free Range Eggs,DailyNeeds
5/24/2021,,Free Range Eggs,DailyNeeds
5/25/2021,74.0,Free Range Eggs,DailyNeeds
5/26/2021,75.0,Free Range Eggs,DailyNeeds
5/27/2021,77.0,Free Range Eggs,DailyNeeds
5/28/2021,75.0,Free Range Eggs,DailyNeeds
5/29/2021,73.0,Free Range Eggs,DailyNeeds
5/30/2021,72.0,Free Range Eggs,DailyNeeds
5/31/2021,74.0,Free Range Eggs,DailyNeeds
6/1/2021,,Free Range Eggs,DailyNeeds
6/2/2021,76.0,Free Range Eggs,DailyNeeds
6/3/2021,77.0,Free Range Eggs,DailyNeeds
6/4/2021,77.0,Free Range Eggs,DailyNeeds
6/5/2021,72.0,Free Range Eggs,DailyNeeds
6/6/2021,72.0,Free Range Eggs,DailyNeeds
6/7/2021,71.0,Free Range Eggs,DailyNeeds
6/8/2021,75.0,Free Range Eggs,DailyNeeds
6/9/2021,76.0,Free Range Eggs,DailyNeeds
6/10/2021,76.0,Free Range Eggs,DailyNeeds
6/11/2021,75.0,Free Range Eggs,DailyNeeds
6/12/2021,74.0,Free Range Eggs,DailyNeeds
6/13/2021,72.0,Free Range Eggs,DailyNeeds
6/14/2021,72.0,Free Range Eggs,DailyNeeds
6/15/2021,76.0,Free Range Eggs,DailyNeeds
6/16/2021,,Free Range Eggs,DailyNeeds
6/17/2021,,Free Range Eggs,DailyNeeds
6/18/2021,78.0,Free Range Eggs,DailyNeeds
6/19/2021,73.0,Free Range Eggs,DailyNeeds
6/20/2021,,Free Range Eggs,DailyNeeds
6/21/2021,72.0,Free Range Eggs,DailyNeeds
6/22/2021,74.0,Free Range Eggs,DailyNeeds
6/23/2021,77.0,Free Range Eggs,DailyNeeds
6/24/2021,77.0,Free Range Eggs,DailyNeeds
6/25/2021,,Free Range Eggs,DailyNeeds
6/26/2021,73.0,Free Range Eggs,DailyNeeds
6/27/2021,71.0,Free Range Eggs,DailyNeeds
6/28/2021,73.0,Free Range Eggs,DailyNeeds
6/29/2021,,Free Range Eggs,DailyNeeds
6/30/2021,77.0,Free Range Eggs,DailyNeeds
7/1/2021,76.0,Free Range Eggs,DailyNeeds
7/2/2021,76.0,Free Range Eggs,DailyNeeds
7/3/2021,73.0,Free Range Eggs,DailyNeeds
7/4/2021,73.0,Free Range Eggs,DailyNeeds
7/5/2021,72.0,Free Range Eggs,DailyNeeds
7/6/2021,74.0,Free Range Eggs,DailyNeeds
7/7/2021,76.0,Free Range Eggs,DailyNeeds
7/8/2021,76.0,Free Range Eggs,DailyNeeds
7/9/2021,76.0,Free Range Eggs,DailyNeeds
7/10/2021,,Free Range Eggs,DailyNeeds
7/11/2021,,Free Range Eggs,DailyNeeds
7/12/2021,73.0,Free Range Eggs,DailyNeeds
7/13/2021,74.0,Free Range Eggs,DailyNeeds
7/14/2021,76.0,Free Range Eggs,DailyNeeds
7/15/2021,76.0,Free Range Eggs,DailyNeeds
7/16/2021,76.0,Free Range Eggs,DailyNeeds
7/17/2021,74.0,Free Range Eggs,DailyNeeds
7/18/2021,73.0,Free Range Eggs,DailyNeeds
7/19/2021,,Free Range Eggs,DailyNeeds
7/20/2021,75.0,Free Range Eggs,DailyNeeds
7/21/2021,76.0,Free Range Eggs,DailyNeeds
7/22/2021,76.0,Free Range Eggs,DailyNeeds
7/23/2021,77.0,Free Range Eggs,DailyNeeds
7/24/2021,75.0,Free Range Eggs,DailyNeeds
7/25/2021,72.0,Free Range Eggs,DailyNeeds
7/26/2021,72.0,Free Range Eggs,DailyNeeds
7/27/2021,,Free Range Eggs,DailyNeeds
7/28/2021,76.0,Free Range Eggs,DailyNeeds
7/29/2021,78.0,Free Range Eggs,DailyNeeds
7/30/2021,,Free Range Eggs,DailyNeeds
7/31/2021,75.0,Free Range Eggs,DailyNeeds
8/1/2021,74.0,Free Range Eggs,DailyNeeds
8/2/2021,74.0,Free Range Eggs,DailyNeeds
8/3/2021,75.0,Free Range Eggs,DailyNeeds
8/4/2021,77.0,Free Range Eggs,DailyNeeds
8/5/2021,76.0,Free Range Eggs,DailyNeeds
8/6/2021,74.0,Free Range Eggs,DailyNeeds
8/7/2021,73.0,Free Range Eggs,DailyNeeds
8/8/2021,74.0,Free Range Eggs,DailyNeeds
8/9/2021,72.0,Free Range Eggs,DailyNeeds
8/10/2021,74.0,Free Range Eggs,DailyNeeds
8/11/2021,77.0,Free Range Eggs,DailyNeeds
8/12/2021,76.0,Free Range Eggs,DailyNeeds
8/13/2021,,Free Range Eggs,DailyNeeds
8/14/2021,75.0,Free Range Eggs,DailyNeeds
8/15/2021,73.0,Free Range Eggs,DailyNeeds
8/16/2021,73.0,Free Range Eggs,DailyNeeds
8/17/2021,74.0,Free Range Eggs,DailyNeeds
8/18/2021,76.0,Free Range Eggs,DailyNeeds
8/19/2021,77.0,Free Range Eggs,DailyNeeds
8/20/2021,76.0,Free Range Eggs,DailyNeeds
8/21/2021,74.0,Free Range Eggs,DailyNeeds
8/22/2021,73.0,Free Range Eggs,DailyNeeds
8/23/2021,73.0,Free Range Eggs,DailyNeeds
8/24/2021,75.0,Free Range Eggs,DailyNeeds
8/25/2021,75.0,Free Range Eggs,DailyNeeds
8/26/2021,77.0,Free Range Eggs,DailyNeeds
8/27/2021,76.0,Free Range Eggs,DailyNeeds
8/28/2021,73.0,Free Range Eggs,DailyNeeds
8/29/2021,71.0,Free Range Eggs,DailyNeeds
